x1,x2,y
-8.400000000000006,10.5,-59.354414385627116
-4.200000000000021,5.5,-30.905524785166243
-2.400000000000027,40.5,-122.65392004419765
0.7999999999999616,32.0,-90.18856271776347
6.599999999999941,11.0,10.332868564831356
1.1999999999999602,9.0,-2.3378372638496483
4.399999999999949,24.5,-38.20722019033241
-7.6000000000000085,27.5,-115.945511262823
-3.4000000000000234,2.5,-23.02716135701754
-2.6000000000000263,46.5,-147.73293979540838
-2.0000000000000284,44.0,-127.49621566152179
-9.400000000000002,21.5,-101.49173518250566
-9.8,46.5,-173.4231573407294
-8.200000000000006,35.5,-142.3804766345059
7.399999999999938,42.5,-80.84330511912141
5.399999999999945,16.5,-15.257298329686567
4.599999999999948,18.0,-16.465064828300456
4.1999999999999496,44.5,-99.66727198974546
-4.600000000000019,24.5,-71.91266379437332
4.599999999999948,49.0,-107.78037742008613
9.79999999999993,26.0,-14.158908997218344
-6.600000000000012,21.5,-88.19775371736107
9.399999999999931,46.5,-71.89765733241457
-2.6000000000000263,34.5,-109.17435514598914
8.399999999999935,36.5,-51.61663316871011
0.39999999999996305,4.0,5.163343158366881
1.1999999999999602,10.5,-10.307381849650557
-7.000000000000011,17.5,-80.43456770791565
9.199999999999932,14.0,17.190263444108997
1.5999999999999588,36.5,-83.30196805017452
-6.600000000000012,19.5,-74.73469334403978
3.3999999999999524,8.0,0.41738759702941763
-1.4000000000000306,49.5,-149.25129393016542
6.1999999999999424,4.0,33.3860195317974
-9.000000000000004,13.5,-74.78005699782489
-7.20000000000001,12.5,-53.93687740135621
2.1999999999999567,43.5,-102.85372885554177
7.999999999999936,3.5,45.208883548682174
-4.000000000000021,5.0,-21.909565967280447
8.999999999999932,13.5,16.1911537430751
1.799999999999958,3.0,12.983069662249356
-5.800000000000015,1.0,-24.482092335025886
0.9999999999999609,46.5,-123.47402112799331
-3.4000000000000234,21.0,-72.61345334302239
-2.2000000000000277,26.0,-67.4684087202675
6.599999999999941,45.0,-101.7976859899579
-5.400000000000016,28.5,-93.58299563186591
-4.40000000000002,1.5,-20.534959601871034
-9.600000000000001,7.5,-57.5593835144469
-2.8000000000000256,42.0,-132.03555611733907
8.199999999999935,42.5,-88.17633815888647
4.1999999999999496,9.5,5.806982787343818
-5.200000000000017,23.0,-75.29239677407179
7.199999999999939,14.5,12.30600699580818
0.5999999999999623,24.5,-60.325048513203896
-2.8000000000000256,26.0,-86.99347309709826
9.399999999999931,2.0,47.724285178370046
0.19999999999996376,7.5,-12.427406197253248
-4.600000000000019,41.5,-130.22981206773036
-7.000000000000011,14.0,-60.0355642935504
-7.800000000000008,45.0,-154.51004950717459
0.7999999999999616,26.5,-64.22740845902011
-2.0000000000000284,14.0,-44.50298175510216
5.799999999999944,11.0,5.91880223861936
4.599999999999948,41.5,-88.71001335640175
-8.600000000000005,33.0,-125.28300224759079
-4.40000000000002,49.0,-163.6414433558554
8.999999999999932,24.5,-10.703575467768832
-8.600000000000005,14.0,-71.36124256488556
1.9999999999999574,46.0,-111.76382428129966
1.799999999999958,45.0,-106.4897123958157
3.799999999999951,38.5,-93.72397052983769
4.399999999999949,2.0,27.49490874338114
8.599999999999934,10.5,21.020710668433942
2.999999999999954,37.5,-85.98189909809494
4.999999999999947,30.0,-49.683677094448406
4.1999999999999496,14.5,-2.9369377671777954
5.999999999999943,32.5,-61.9771254935608
1.9999999999999574,45.0,-116.6989091279446
-5.800000000000015,15.0,-67.06142863459398
-6.800000000000011,41.0,-141.5979835901731
-1.2000000000000313,19.5,-63.62573961025036
4.399999999999949,4.5,24.008056740641024
9.399999999999931,48.0,-80.99335160663611
-6.600000000000012,0.5,-23.250864278565896
-2.8000000000000256,26.5,-82.43417562441259
9.199999999999932,2.0,53.45588391572492
-4.8000000000000185,28.5,-99.90728909807659
2.999999999999954,16.0,-12.550145475449614
6.599999999999941,34.0,-57.406881044174604
-2.8000000000000256,42.5,-129.60140033131896
-0.8000000000000327,32.0,-93.18081591978981
7.199999999999939,28.5,-39.35787446480275
-6.2000000000000135,37.5,-125.09257217862921
4.399999999999949,13.5,-3.5255025962874402
-2.400000000000027,12.0,-43.1347202608603
-9.000000000000004,21.5,-94.76525053775794
-4.8000000000000185,44.0,-146.54001868905664
-8.200000000000006,14.0,-74.89686908242476
-7.20000000000001,49.5,-173.6275059217613
2.1999999999999567,29.5,-64.51841064311603
5.999999999999943,49.0,-98.93180803839863
-4.200000000000021,6.5,-33.28378494507302
-3.6000000000000227,2.5,-10.731873738102328
-2.6000000000000263,2.0,-19.08256902408562
-6.600000000000012,45.0,-155.6865976436258
0.7999999999999616,10.5,-6.016879939026346
9.199999999999932,7.0,34.14108282824394
1.9999999999999574,43.5,-113.27049429452823
-8.000000000000007,47.5,-167.81859980063928
-2.400000000000027,29.0,-86.19249982658309
-0.20000000000003482,9.5,-17.25233349980789
1.9999999999999574,34.0,-78.21626223022189
5.199999999999946,38.0,-78.02855317335593
1.1999999999999602,43.0,-113.87433900450712
-5.000000000000018,10.5,-36.14829499953781
-3.000000000000025,45.5,-131.6375313435327
4.999999999999947,24.0,-21.13118162950595
-5.200000000000017,13.0,-47.85594949543035
6.79999999999994,17.0,-9.109938468068774
-3.800000000000022,40.0,-124.174768473076
-8.000000000000007,32.0,-117.53109143915296
-6.000000000000014,8.5,-32.74517531037421
-7.400000000000009,21.5,-83.69361917942098
-8.800000000000004,42.0,-156.585737079273
-4.000000000000021,9.5,-37.18792267339726
-4.40000000000002,18.5,-64.50211500411596
-8.000000000000007,1.5,-28.022988465715525
3.199999999999953,34.5,-63.433137506928105
4.1999999999999496,43.5,-89.79584022884383
-8.000000000000007,34.0,-129.39589906856116
5.399999999999945,43.0,-91.51907741046321
-5.400000000000016,7.0,-35.20582243529223
4.599999999999948,29.0,-41.616930770905434
-8.600000000000005,4.5,-38.261937784801496
8.599999999999934,32.5,-48.26726190734561
-5.200000000000017,27.5,-93.3169199959044
-6.000000000000014,27.0,-106.22315158786793
-5.200000000000017,0.0,-11.840247122578317
5.399999999999945,14.0,7.709900975562984
-3.6000000000000227,22.5,-75.39965305797544
-2.6000000000000263,33.5,-101.82889750770954
-1.2000000000000313,44.0,-135.02626355635934
8.199999999999935,31.0,-40.51123413178808
-0.4000000000000341,29.5,-77.99825406100484
6.99999999999994,28.5,-36.30751418622875
0.9999999999999609,30.5,-83.81297265842935
0.9999999999999609,20.0,-53.353011406695465
0.5999999999999623,23.0,-65.61104990157824
-0.20000000000003482,8.5,-11.88262839483055
-2.2000000000000277,13.5,-39.819627422124746
2.999999999999954,5.0,9.164943813656123
-5.400000000000016,17.5,-68.62356255394336
-8.800000000000004,6.0,-50.96274330352571
4.599999999999948,14.0,-9.926714366739391
-2.8000000000000256,6.5,-22.162561934294168
-7.000000000000011,45.5,-168.2546510914522
9.79999999999993,22.5,-6.298097416732826
6.599999999999941,2.0,33.88133527670608
-3.200000000000024,38.5,-118.84765457781587
4.599999999999948,1.0,34.132692923632746
8.799999999999933,49.5,-98.15719392352045
-9.8,3.0,-43.98295606929462
-10.0,46.0,-170.7873737758348
0.39999999999996305,12.5,-31.791269210925837
-7.20000000000001,9.0,-45.906585237323036
3.9999999999999503,23.5,-32.14838649978985
-5.000000000000018,41.0,-134.01868839794852
0.39999999999996305,15.5,-29.046001750672165
-3.800000000000022,28.5,-88.88142220698457
-7.400000000000009,6.0,-48.694319686402174
6.79999999999994,40.0,-65.48915370226223
4.999999999999947,36.0,-58.51774203873827
1.1999999999999602,20.0,-39.68455706708383
